openTime,open,high,low,close,volume,closeTime,quoteVolume,numTrades
1651524780000,4.84000000,4.85000000,4.83000000,4.85000000,2380.65000000,1651524839999,11523.04990000,17
1651524840000,4.84000000,4.85000000,4.84000000,4.84000000,617.37000000,1651524899999,2993.26820000,10
1651524900000,4.85000000,4.85000000,4.85000000,4.85000000,638.63000000,1651524959999,3097.35550000,13
1651524960000,4.85000000,4.85000000,4.84000000,4.84000000,94.31000000,1651525019999,457.38040000,2
1651525020000,4.84000000,4.84000000,4.84000000,4.84000000,0.00000000,1651525079999,0.00000000,0
1651525080000,4.84000000,4.85000000,4.84000000,4.85000000,92.74000000,1651525139999,449.76550000,3
1651525140000,4.84000000,4.85000000,4.84000000,4.85000000,247.94000000,1651525199999,1200.45360000,6
1651525200000,4.85000000,4.85000000,4.85000000,4.85000000,262.35000000,1651525259999,1272.39750000,6
1651525260000,4.85000000,4.85000000,4.84000000,4.84000000,245.16000000,1651525319999,1186.66460000,13
1651525320000,4.84000000,4.84000000,4.84000000,4.84000000,3586.11000000,1651525379999,17356.77240000,28
1651525380000,4.84000000,4.84000000,4.83000000,4.84000000,1620.48000000,1651525439999,7842.22020000,22
1651525440000,4.84000000,4.84000000,4.84000000,4.84000000,20.17000000,1651525499999,97.62280000,2
1651525500000,4.84000000,4.84000000,4.83000000,4.83000000,1137.87000000,1651525559999,5507.02420000,22
1651525560000,4.84000000,4.84000000,4.84000000,4.84000000,232.37000000,1651525619999,1124.67080000,8
1651525620000,4.84000000,4.84000000,4.83000000,4.84000000,2100.28000000,1651525679999,10164.21930000,24
1651525680000,4.84000000,4.84000000,4.83000000,4.83000000,134.43000000,1651525739999,650.05840000,7
1651525740000,4.84000000,4.85000000,4.84000000,4.85000000,203.96000000,1651525799999,987.21800000,8
1651525800000,4.85000000,4.85000000,4.84000000,4.85000000,26.85000000,1651525859999,130.09610000,6
1651525860000,4.85000000,4.85000000,4.84000000,4.84000000,63.79000000,1651525919999,309.36020000,3
1651525920000,4.84000000,4.84000000,4.84000000,4.84000000,292.34000000,1651525979999,1414.92560000,7
1651525980000,4.85000000,4.85000000,4.84000000,4.85000000,3468.52000000,1651526039999,16821.08730000,30
1651526040000,4.86000000,4.86000000,4.85000000,4.85000000,1095.53000000,1651526099999,5322.20660000,18
1651526100000,4.86000000,4.86000000,4.86000000,4.86000000,1797.12000000,1651526159999,8734.00320000,23
1651526160000,4.86000000,4.87000000,4.86000000,4.87000000,1024.17000000,1651526219999,4987.39090000,25
1651526220000,4.87000000,4.88000000,4.87000000,4.88000000,2978.71000000,1651526279999,14530.99830000,54
1651526280000,4.88000000,4.89000000,4.88000000,4.89000000,753.15000000,1651526339999,3682.69630000,6
1651526340000,4.89000000,4.89000000,4.89000000,4.89000000,370.13000000,1651526399999,1809.93570000,4
1651526400000,4.89000000,4.89000000,4.88000000,4.89000000,172.82000000,1651526459999,845.05810000,10
1651526460000,4.89000000,4.89000000,4.89000000,4.89000000,1022.41000000,1651526519999,4999.58490000,4
1651526520000,4.89000000,4.89000000,4.88000000,4.88000000,26.14000000,1651526579999,127.65370000,4
1651526580000,4.88000000,4.89000000,4.88000000,4.89000000,272.65000000,1651526639999,1332.93630000,10
1651526640000,4.89000000,4.89000000,4.89000000,4.89000000,292.38000000,1651526699999,1429.73820000,11
1651526700000,4.89000000,4.89000000,4.88000000,4.89000000,677.81000000,1651526759999,3314.37800000,9
1651526760000,4.89000000,4.91000000,4.89000000,4.90000000,3515.00000000,1651526819999,17224.98880000,80
1651526820000,4.90000000,4.91000000,4.90000000,4.91000000,40.08000000,1651526879999,196.44200000,4
1651526880000,4.90000000,4.91000000,4.90000000,4.91000000,1176.30000000,1651526939999,5764.49470000,19
1651526940000,4.91000000,4.91000000,4.90000000,4.90000000,214.95000000,1651526999999,1054.48380000,7
1651527000000,4.90000000,4.91000000,4.90000000,4.91000000,226.84000000,1651527059999,1113.64160000,4
1651527060000,4.91000000,4.92000000,4.91000000,4.91000000,3027.07000000,1651527119999,14870.92990000,85
1651527120000,4.91000000,4.93000000,4.91000000,4.92000000,1006.66000000,1651527179999,4960.01070000,100
1651527180000,4.93000000,4.93000000,4.92000000,4.92000000,1520.72000000,1651527239999,7485.78300000,32
1651527240000,4.93000000,4.93000000,4.92000000,4.92000000,23.06000000,1651527299999,113.59680000,4
1651527300000,4.93000000,4.93000000,4.91000000,4.92000000,142.23000000,1651527359999,699.69740000,15
1651527360000,4.92000000,4.92000000,4.92000000,4.92000000,814.19000000,1651527419999,4005.81480000,14
1651527420000,4.93000000,4.93000000,4.93000000,4.93000000,35.00000000,1651527479999,172.55000000,1
1651527480000,4.93000000,4.95000000,4.92000000,4.93000000,2473.11000000,1651527539999,12200.95700000,72
1651527540000,4.94000000,4.94000000,4.93000000,4.93000000,678.78000000,1651527599999,3351.59650000,11
1651527600000,4.93000000,4.94000000,4.93000000,4.93000000,83.67000000,1651527659999,413.24410000,4
1651527660000,4.93000000,4.93000000,4.92000000,4.92000000,1952.09000000,1651527719999,9616.94190000,52
1651527720000,4.92000000,4.92000000,4.91000000,4.91000000,751.22000000,1651527779999,3695.25210000,4
1651527780000,4.92000000,4.92000000,4.92000000,4.92000000,1012.03000000,1651527839999,4979.18760000,8
1651527840000,4.91000000,4.92000000,4.91000000,4.92000000,258.23000000,1651527899999,1268.41740000,9
1651527900000,4.91000000,4.92000000,4.91000000,4.92000000,180.65000000,1651527959999,887.67840000,6
1651527960000,4.92000000,4.92000000,4.91000000,4.92000000,5015.46000000,1651528019999,24668.31830000,42
1651528020000,4.93000000,4.93000000,4.93000000,4.93000000,36.34000000,1651528079999,179.15620000,3
1651528080000,4.93000000,4.93000000,4.92000000,4.92000000,55.39000000,1651528139999,273.03270000,4
1651528140000,4.93000000,4.94000000,4.92000000,4.92000000,3369.74000000,1651528199999,16613.21870000,27
1651528200000,4.92000000,4.92000000,4.92000000,4.92000000,0.00000000,1651528259999,0.00000000,0
1651528260000,4.92000000,4.92000000,4.91000000,4.91000000,1309.30000000,1651528319999,6441.65600000,19
1651528320000,4.92000000,4.92000000,4.91000000,4.92000000,837.69000000,1651528379999,4114.93440000,12
1651528380000,4.93000000,4.94000000,4.93000000,4.94000000,1987.01000000,1651528439999,9796.08620000,29
1651528440000,4.94000000,4.94000000,4.94000000,4.94000000,0.00000000,1651528499999,0.00000000,0
1651528500000,4.94000000,4.94000000,4.94000000,4.94000000,520.37000000,1651528559999,2570.62780000,11
1651528560000,4.93000000,4.94000000,4.93000000,4.93000000,513.08000000,1651528619999,2529.54100000,11
1651528620000,4.94000000,4.95000000,4.94000000,4.94000000,1557.13000000,1651528679999,7694.24610000,24
1651528680000,4.94000000,4.95000000,4.94000000,4.94000000,34.39000000,1651528739999,169.93760000,5
1651528740000,4.94000000,4.94000000,4.94000000,4.94000000,92.31000000,1651528799999,456.01140000,5
1651528800000,4.95000000,4.96000000,4.95000000,4.96000000,4939.70000000,1651528859999,24455.34530000,55
1651528860000,4.95000000,4.95000000,4.95000000,4.95000000,3.74000000,1651528919999,18.51300000,1
1651528920000,4.96000000,4.96000000,4.95000000,4.95000000,132.42000000,1651528979999,655.53150000,9
1651528980000,4.95000000,4.96000000,4.95000000,4.96000000,556.52000000,1651529039999,2754.93120000,8
1651529040000,4.96000000,4.96000000,4.96000000,4.96000000,47.03000000,1651529099999,233.26880000,3
1651529100000,4.96000000,4.96000000,4.96000000,4.96000000,108.52000000,1651529159999,538.25920000,6
1651529160000,4.96000000,4.97000000,4.95000000,4.97000000,4673.65000000,1651529219999,23178.72600000,54
1651529220000,4.97000000,4.97000000,4.96000000,4.96000000,193.72000000,1651529279999,961.00420000,8
1651529280000,4.96000000,4.97000000,4.96000000,4.96000000,158.46000000,1651529339999,787.00950000,8
1651529340000,4.96000000,4.97000000,4.96000000,4.97000000,664.02000000,1651529399999,3300.11650000,7
1651529400000,4.97000000,4.97000000,4.97000000,4.97000000,100.60000000,1651529459999,499.98200000,3
1651529460000,4.97000000,4.99000000,4.96000000,4.97000000,6458.56000000,1651529519999,32154.02010000,164
1651529520000,4.98000000,4.99000000,4.97000000,4.97000000,725.50000000,1651529579999,3613.12330000,18
1651529580000,4.98000000,4.98000000,4.97000000,4.97000000,2013.11000000,1651529639999,10018.62030000,16
1651529640000,4.98000000,4.99000000,4.97000000,4.99000000,1453.38000000,1651529699999,7235.10380000,36
1651529700000,4.99000000,5.00000000,4.98000000,4.99000000,4067.92000000,1651529759999,20300.64610000,65
1651529760000,4.99000000,4.99000000,4.97000000,4.99000000,5640.63000000,1651529819999,28090.57590000,54
1651529820000,4.99000000,4.99000000,4.97000000,4.98000000,340.32000000,1651529879999,1694.75890000,10
1651529880000,4.97000000,4.99000000,4.96000000,4.99000000,3044.45000000,1651529939999,15130.50730000,63
1651529940000,4.99000000,4.99000000,4.97000000,4.97000000,950.09000000,1651529999999,4729.50920000,17
1651530000000,4.96000000,4.96000000,4.95000000,4.96000000,547.24000000,1651530059999,2714.21040000,20
1651530060000,4.96000000,4.97000000,4.95000000,4.95000000,1278.71000000,1651530119999,6342.29920000,19
1651530120000,4.96000000,4.96000000,4.95000000,4.95000000,973.09000000,1651530179999,4824.89110000,11
1651530180000,4.95000000,4.95000000,4.95000000,4.95000000,3175.15000000,1651530239999,15716.99250000,47
1651530240000,4.95000000,4.95000000,4.94000000,4.94000000,1672.14000000,1651530299999,8276.96660000,10
1651530300000,4.95000000,4.95000000,4.95000000,4.95000000,1003.80000000,1651530359999,4968.81000000,10
1651530360000,4.95000000,4.96000000,4.95000000,4.96000000,341.78000000,1651530419999,1691.84550000,4
1651530420000,4.96000000,4.96000000,4.95000000,4.95000000,120.22000000,1651530479999,595.83900000,3
1651530480000,4.95000000,4.95000000,4.95000000,4.95000000,0.00000000,1651530539999,0.00000000,0
1651530540000,4.96000000,4.96000000,4.96000000,4.96000000,33.23000000,1651530599999,164.82080000,2
1651530600000,4.95000000,4.96000000,4.94000000,4.95000000,3215.19000000,1651530659999,15914.99940000,28
1651530660000,4.96000000,4.96000000,4.94000000,4.95000000,1301.81000000,1651530719999,6439.26170000,15
1651530720000,4.95000000,4.96000000,4.94000000,4.95000000,1450.32000000,1651530779999,7188.03860000,11
1651530780000,4.95000000,4.95000000,4.94000000,4.95000000,953.16000000,1651530839999,4717.74520000,9
1651530840000,4.95000000,4.95000000,4.93000000,4.93000000,2501.02000000,1651530899999,12337.95220000,42
1651530900000,4.93000000,4.94000000,4.93000000,4.94000000,171.76000000,1651530959999,846.80040000,3
1651530960000,4.94000000,4.94000000,4.93000000,4.94000000,1322.96000000,1651531019999,6522.38260000,12
1651531020000,4.94000000,4.94000000,4.93000000,4.93000000,48.17000000,1651531079999,237.86900000,4
1651531080000,4.94000000,4.94000000,4.93000000,4.93000000,511.35000000,1651531139999,2525.87400000,8
1651531140000,4.93000000,4.93000000,4.93000000,4.93000000,36.93000000,1651531199999,182.06490000,2
1651531200000,4.93000000,4.94000000,4.93000000,4.93000000,4293.18000000,1651531259999,21165.48420000,40
1651531260000,4.92000000,4.92000000,4.92000000,4.92000000,1196.34000000,1651531319999,5885.99280000,33
1651531320000,4.93000000,4.93000000,4.92000000,4.93000000,93.01000000,1651531379999,457.99270000,5
1651531380000,4.93000000,4.93000000,4.93000000,4.93000000,5.22000000,1651531439999,25.73460000,2
1651531440000,4.93000000,4.93000000,4.92000000,4.93000000,1140.52000000,1651531499999,5618.56360000,10
1651531500000,4.93000000,4.93000000,4.93000000,4.93000000,2069.39000000,1651531559999,10202.09270000,17
1651531560000,4.93000000,4.93000000,4.92000000,4.92000000,65.07000000,1651531619999,320.66890000,3
1651531620000,4.92000000,4.92000000,4.91000000,4.92000000,1435.76000000,1651531679999,7059.22800000,14
1651531680000,4.92000000,4.93000000,4.92000000,4.93000000,2048.17000000,1651531739999,10078.33600000,17
1651531740000,4.92000000,4.92000000,4.91000000,4.91000000,2030.18000000,1651531799999,9988.08560000,8
1651531800000,4.91000000,4.91000000,4.91000000,4.91000000,11.29000000,1651531859999,55.43390000,1
1651531860000,4.92000000,4.92000000,4.92000000,4.92000000,1031.33000000,1651531919999,5074.14360000,11
1651531920000,4.92000000,4.92000000,4.92000000,4.92000000,81.30000000,1651531979999,399.99600000,1
1651531980000,4.92000000,4.92000000,4.92000000,4.92000000,0.00000000,1651532039999,0.00000000,0
1651532040000,4.92000000,4.92000000,4.92000000,4.92000000,839.32000000,1651532099999,4129.45440000,13
1651532100000,4.92000000,4.92000000,4.92000000,4.92000000,180.44000000,1651532159999,887.76480000,12
1651532160000,4.91000000,4.92000000,4.91000000,4.92000000,39.32000000,1651532219999,193.08360000,2
1651532220000,4.92000000,4.92000000,4.91000000,4.92000000,84.89000000,1651532279999,417.06400000,5
1651532280000,4.91000000,4.92000000,4.91000000,4.92000000,2211.42000000,1651532339999,10858.09250000,13
1651532340000,4.92000000,4.92000000,4.92000000,4.92000000,2.04000000,1651532399999,10.03680000,1
1651532400000,4.92000000,4.92000000,4.92000000,4.92000000,886.48000000,1651532459999,4361.48160000,14
1651532460000,4.93000000,4.93000000,4.93000000,4.93000000,498.67000000,1651532519999,2458.44310000,9
1651532520000,4.93000000,4.93000000,4.93000000,4.93000000,6.08000000,1651532579999,29.97440000,1
1651532580000,4.93000000,4.94000000,4.93000000,4.93000000,1139.24000000,1651532639999,5618.88620000,17
1651532640000,4.94000000,4.94000000,4.94000000,4.94000000,114.61000000,1651532699999,566.17340000,2
1651532700000,4.94000000,4.95000000,4.93000000,4.94000000,4255.32000000,1651532759999,21049.56910000,80
1651532760000,4.94000000,4.94000000,4.94000000,4.94000000,4.57000000,1651532819999,22.57580000,1
1651532820000,4.94000000,4.96000000,4.94000000,4.95000000,2449.07000000,1651532879999,12126.92630000,26
1651532880000,4.95000000,4.96000000,4.95000000,4.95000000,1622.14000000,1651532939999,8029.72000000,29
1651532940000,4.95000000,4.96000000,4.95000000,4.96000000,134.29000000,1651532999999,665.86340000,3
1651533000000,4.96000000,4.96000000,4.95000000,4.96000000,1964.23000000,1651533059999,9742.55500000,18
1651533060000,4.97000000,4.97000000,4.95000000,4.96000000,2284.81000000,1651533119999,11343.33320000,39
1651533120000,4.95000000,4.95000000,4.95000000,4.95000000,2946.85000000,1651533179999,14586.90750000,49
1651533180000,4.94000000,4.96000000,4.94000000,4.96000000,700.23000000,1651533239999,3471.28040000,19
1651533240000,4.97000000,4.97000000,4.96000000,4.97000000,1385.04000000,1651533299999,6883.52230000,10
1651533300000,4.97000000,4.97000000,4.97000000,4.97000000,2426.26000000,1651533359999,12058.51220000,17
1651533360000,4.97000000,4.98000000,4.96000000,4.96000000,3626.77000000,1651533419999,18025.02400000,36
1651533420000,4.97000000,4.97000000,4.97000000,4.97000000,1993.70000000,1651533479999,9908.68900000,19
1651533480000,4.98000000,4.99000000,4.98000000,4.98000000,3284.72000000,1651533539999,16359.73250000,33
1651533540000,4.97000000,4.97000000,4.97000000,4.97000000,3.66000000,1651533599999,18.19020000,1
1651533600000,4.97000000,4.98000000,4.97000000,4.98000000,581.06000000,1651533659999,2893.54170000,17
1651533660000,4.98000000,4.98000000,4.97000000,4.97000000,108.13000000,1651533719999,538.46030000,2
1651533720000,4.98000000,4.98000000,4.98000000,4.98000000,1868.76000000,1651533779999,9306.42480000,11
1651533780000,4.99000000,4.99000000,4.99000000,4.99000000,31.45000000,1651533839999,156.93550000,2
1651533840000,4.98000000,4.98000000,4.98000000,4.98000000,2.26000000,1651533899999,11.25480000,1
1651533900000,4.98000000,4.98000000,4.98000000,4.98000000,1000.88000000,1651533959999,4984.38240000,9
1651533960000,4.98000000,4.98000000,4.97000000,4.97000000,1680.68000000,1651534019999,8369.76570000,14
1651534020000,4.97000000,4.97000000,4.97000000,4.97000000,0.00000000,1651534079999,0.00000000,0
1651534080000,4.98000000,4.98000000,4.98000000,4.98000000,20.08000000,1651534139999,99.99840000,2
1651534140000,4.98000000,4.98000000,4.98000000,4.98000000,3.44000000,1651534199999,17.13120000,1
1651534200000,4.97000000,4.97000000,4.96000000,4.96000000,1071.94000000,1651534259999,5326.60090000,20
1651534260000,4.97000000,4.98000000,4.97000000,4.98000000,2761.62000000,1651534319999,13749.25860000,27
1651534320000,4.98000000,4.98000000,4.98000000,4.98000000,3967.37000000,1651534379999,19757.50260000,19
1651534380000,4.98000000,4.98000000,4.97000000,4.97000000,389.03000000,1651534439999,1933.72860000,7
1651534440000,4.97000000,4.97000000,4.97000000,4.97000000,409.98000000,1651534499999,2037.60060000,7
1651534500000,4.97000000,4.97000000,4.96000000,4.97000000,1029.64000000,1651534559999,5115.68730000,14
1651534560000,4.96000000,4.96000000,4.96000000,4.96000000,8.19000000,1651534619999,40.62240000,1
1651534620000,4.96000000,4.96000000,4.94000000,4.95000000,6296.06000000,1651534679999,31172.76470000,68
1651534680000,4.95000000,4.95000000,4.93000000,4.93000000,1067.70000000,1651534739999,5274.73810000,27
1651534740000,4.94000000,4.94000000,4.93000000,4.93000000,866.34000000,1651534799999,4273.90040000,8
1651534800000,4.94000000,4.94000000,4.93000000,4.93000000,111.00000000,1651534859999,548.24000000,3
1651534860000,4.93000000,4.94000000,4.93000000,4.94000000,15.18000000,1651534919999,74.91020000,3
1651534920000,4.94000000,4.94000000,4.93000000,4.94000000,1463.70000000,1651534979999,7216.22340000,29
1651534980000,4.94000000,4.94000000,4.93000000,4.93000000,476.08000000,1651535039999,2347.13280000,16
1651535040000,4.93000000,4.93000000,4.93000000,4.93000000,438.09000000,1651535099999,2159.78370000,2
1651535100000,4.93000000,4.94000000,4.93000000,4.94000000,99.32000000,1651535159999,489.78040000,4
1651535160000,4.94000000,4.94000000,4.94000000,4.94000000,0.00000000,1651535219999,0.00000000,0
1651535220000,4.93000000,4.93000000,4.93000000,4.93000000,916.19000000,1651535279999,4516.81670000,17
1651535280000,4.93000000,4.94000000,4.92000000,4.93000000,1556.61000000,1651535339999,7673.44470000,22
1651535340000,4.92000000,4.93000000,4.92000000,4.92000000,681.15000000,1651535399999,3351.38480000,16
1651535400000,4.92000000,4.93000000,4.92000000,4.93000000,286.09000000,1651535459999,1407.72910000,4
1651535460000,4.93000000,4.93000000,4.93000000,4.93000000,215.04000000,1651535519999,1060.14720000,5
1651535520000,4.93000000,4.93000000,4.93000000,4.93000000,1376.91000000,1651535579999,6788.16630000,13
1651535580000,4.93000000,4.93000000,4.93000000,4.93000000,397.32000000,1651535639999,1958.78760000,11
1651535640000,4.93000000,4.93000000,4.93000000,4.93000000,1965.81000000,1651535699999,9691.44330000,11
1651535700000,4.93000000,4.94000000,4.93000000,4.94000000,648.16000000,1651535759999,3196.71740000,13
1651535760000,4.94000000,4.94000000,4.93000000,4.94000000,200.78000000,1651535819999,991.82700000,6
1651535820000,4.94000000,4.94000000,4.94000000,4.94000000,0.00000000,1651535879999,0.00000000,0
1651535880000,4.94000000,4.94000000,4.94000000,4.94000000,30.31000000,1651535939999,149.73140000,1
1651535940000,4.94000000,4.94000000,4.94000000,4.94000000,9.04000000,1651535999999,44.65760000,1
1651536000000,4.94000000,4.94000000,4.94000000,4.94000000,0.00000000,1651536059999,0.00000000,0
1651536060000,4.94000000,4.95000000,4.93000000,4.93000000,2074.17000000,1651536119999,10238.79350000,42
1651536120000,4.93000000,4.93000000,4.92000000,4.93000000,2412.72000000,1651536179999,11872.92590000,39
1651536180000,4.93000000,4.94000000,4.93000000,4.93000000,2144.62000000,1651536239999,10573.75980000,28
1651536240000,4.92000000,4.93000000,4.92000000,4.92000000,3804.42000000,1651536299999,18718.21640000,33
1651536300000,4.92000000,4.92000000,4.92000000,4.92000000,682.63000000,1651536359999,3358.53960000,11
1651536360000,4.92000000,4.93000000,4.92000000,4.93000000,1529.85000000,1651536419999,7527.67500000,33
1651536420000,4.93000000,4.93000000,4.93000000,4.93000000,974.92000000,1651536479999,4806.35560000,9
1651536480000,4.92000000,4.93000000,4.92000000,4.93000000,147.12000000,1651536539999,724.78640000,4
1651536540000,4.93000000,4.93000000,4.92000000,4.92000000,234.15000000,1651536599999,1152.42560000,2
1651536600000,4.92000000,4.94000000,4.92000000,4.93000000,4201.90000000,1651536659999,20718.45230000,23
1651536660000,4.93000000,4.93000000,4.93000000,4.93000000,0.00000000,1651536719999,0.00000000,0
1651536720000,4.93000000,4.93000000,4.93000000,4.93000000,135.90000000,1651536779999,669.98700000,4
1651536780000,4.94000000,4.94000000,4.93000000,4.93000000,901.87000000,1651536839999,4446.23990000,19
1651536840000,4.92000000,4.92000000,4.92000000,4.92000000,2365.12000000,1651536899999,11636.39040000,3
1651536900000,4.92000000,4.92000000,4.92000000,4.92000000,465.91000000,1651536959999,2292.27720000,15
1651536960000,4.92000000,4.92000000,4.90000000,4.91000000,2115.19000000,1651537019999,10384.47620000,38
1651537020000,4.91000000,4.91000000,4.90000000,4.90000000,3185.38000000,1651537079999,15608.45790000,48
1651537080000,4.90000000,4.90000000,4.88000000,4.90000000,5266.75000000,1651537139999,25761.14780000,94
1651537140000,4.89000000,4.89000000,4.88000000,4.88000000,1542.95000000,1651537199999,7538.55070000,19
1651537200000,4.89000000,4.90000000,4.88000000,4.88000000,4031.23000000,1651537259999,19696.57100000,44
1651537260000,4.88000000,4.89000000,4.88000000,4.89000000,896.82000000,1651537319999,4376.53250000,16
1651537320000,4.89000000,4.89000000,4.89000000,4.89000000,1212.34000000,1651537379999,5928.34260000,18
1651537380000,4.90000000,4.90000000,4.90000000,4.90000000,27.22000000,1651537439999,133.37800000,3
1651537440000,4.90000000,4.90000000,4.90000000,4.90000000,21.66000000,1651537499999,106.13400000,2
1651537500000,4.90000000,4.90000000,4.89000000,4.89000000,42.94000000,1651537559999,210.37660000,2
1651537560000,4.90000000,4.91000000,4.90000000,4.90000000,1172.49000000,1651537619999,5749.20620000,32
1651537620000,4.90000000,4.90000000,4.90000000,4.90000000,122.80000000,1651537679999,601.72000000,3
1651537680000,4.90000000,4.91000000,4.90000000,4.91000000,18.90000000,1651537739999,92.73790000,3
1651537740000,4.91000000,4.91000000,4.90000000,4.90000000,150.90000000,1651537799999,739.68000000,3
1651537800000,4.91000000,4.91000000,4.89000000,4.90000000,495.78000000,1651537859999,2428.52680000,14
1651537860000,4.90000000,4.90000000,4.90000000,4.90000000,0.00000000,1651537919999,0.00000000,0
1651537920000,4.90000000,4.90000000,4.90000000,4.90000000,979.81000000,1651537979999,4801.06900000,16
1651537980000,4.89000000,4.91000000,4.89000000,4.91000000,794.25000000,1651538039999,3892.59160000,17
1651538040000,4.91000000,4.91000000,4.91000000,4.91000000,0.00000000,1651538099999,0.00000000,0
1651538100000,4.91000000,4.91000000,4.91000000,4.91000000,0.00000000,1651538159999,0.00000000,0
1651538160000,4.91000000,4.91000000,4.90000000,4.90000000,160.04000000,1651538219999,785.69150000,7
1651538220000,4.90000000,4.90000000,4.90000000,4.90000000,261.97000000,1651538279999,1283.65300000,7
1651538280000,4.91000000,4.91000000,4.90000000,4.90000000,26.80000000,1651538339999,131.42530000,3
1651538340000,4.91000000,4.92000000,4.91000000,4.92000000,1841.79000000,1651538399999,9043.20920000,31
1651538400000,4.92000000,4.92000000,4.92000000,4.92000000,0.00000000,1651538459999,0.00000000,0
1651538460000,4.92000000,4.92000000,4.90000000,4.90000000,2843.50000000,1651538519999,13981.22730000,34
1651538520000,4.90000000,4.90000000,4.90000000,4.90000000,648.00000000,1651538579999,3175.20000000,7
1651538580000,4.90000000,4.91000000,4.90000000,4.91000000,485.91000000,1651538639999,2382.91540000,12
1651538640000,4.91000000,4.91000000,4.90000000,4.90000000,23.25000000,1651538699999,113.94740000,2
1651538700000,4.91000000,4.91000000,4.91000000,4.91000000,6.48000000,1651538759999,31.81680000,2
1651538760000,4.90000000,4.91000000,4.90000000,4.91000000,1373.38000000,1651538819999,6743.21130000,18
1651538820000,4.90000000,4.91000000,4.90000000,4.91000000,240.80000000,1651538879999,1180.03030000,3
1651538880000,4.91000000,4.91000000,4.90000000,4.90000000,269.21000000,1651538939999,1320.30110000,5
1651538940000,4.91000000,4.91000000,4.91000000,4.91000000,657.54000000,1651538999999,3228.52140000,12
1651539000000,4.91000000,4.91000000,4.91000000,4.91000000,1277.82000000,1651539059999,6274.09620000,23
1651539060000,4.91000000,4.91000000,4.91000000,4.91000000,111.58000000,1651539119999,547.85780000,6
1651539120000,4.92000000,4.92000000,4.92000000,4.92000000,3.45000000,1651539179999,16.97400000,1
1651539180000,4.91000000,4.92000000,4.91000000,4.92000000,70.76000000,1651539239999,348.06370000,5
1651539240000,4.91000000,4.91000000,4.90000000,4.90000000,972.67000000,1651539299999,4775.70930000,14
1651539300000,4.90000000,4.90000000,4.90000000,4.90000000,0.00000000,1651539359999,0.00000000,0
1651539360000,4.90000000,4.90000000,4.90000000,4.90000000,74.23000000,1651539419999,363.72700000,3
1651539420000,4.91000000,4.91000000,4.89000000,4.91000000,4668.61000000,1651539479999,22865.12770000,55
1651539480000,4.90000000,4.90000000,4.90000000,4.90000000,2.58000000,1651539539999,12.64200000,1
